客户号,probability,label,decision_zone,gray_score,review_reason,fold_std,model_range,missing_ratio,shap_top3_features,shap_top3_values,cf_feature,cf_delta,cf_type,radar_信息完整度,radar_经营活跃度,radar_银企关系,radar_财务稳健性,radar_资质信用,radar_规模体量
59024,0.94813189,1,自动通过,0.0611,,0.0127,0.0154,0.2045,missing_pattern_freq|基础健康分|结算分,-0.2659|0.2406|0.231,存款分,-0.0371,策略调整,38.7,81.2,50.0,74.0,68.3,77.0
59025,0.81007478,1,风险提示,0.3888,高风险抽检,0.0316,0.0434,0.2727,结算分|基础健康分|最新一期年报营收增长率,-0.5027|-0.3328|-0.2063,存款分,0.0495,策略调整,51.9,78.3,50.0,49.5,73.5,100.0
59026,0.74550565,1,人工复核,0.5128,概率不确定,0.0423,0.0091,0.25,收款对手客户数|最新一期年报营收增长率|missing_pattern_freq,-0.4316|-0.2896|-0.2748,近12个月收票金额,-0.1497,核验,40.1,29.2,50.0,62.2,57.9,43.7
59027,0.90820564,1,自动通过,0.112,,0.0221,0.0233,0.1818,基础健康分|missing_pattern_freq|职工人数,0.3702|-0.3403|-0.2551,存款分,-0.064,策略调整,28.7,63.3,50.0,35.5,81.4,0.0
59028,0.83336772,1,风险提示,0.3382,高风险抽检,0.0334,0.0406,0.5,结算分|基础健康分|收款对手客户数,-0.4964|0.4784|-0.3763,近12个月收票金额,-0.1124,核验,57.8,58.7,50.0,49.7,59.2,50.5
59029,0.979357,1,自动通过,0.0142,,0.0034,0.0027,0.0682,基础健康分|结算分|是否总行战略客户,0.3044|0.257|0.226,结算分,0.0024,策略调整,64.2,74.1,50.0,99.9,100.0,63.3
59030,0.89570765,1,自动通过,0.1199,,0.016,0.0224,0.1591,基础健康分|missing_pattern_freq|存款我行占比,0.4462|-0.3031|0.181,结算分,0.0317,策略调整,38.4,64.1,50.0,45.8,54.7,63.1
59031,0.8232788,1,风险提示,0.3943,高风险抽检,0.0283,0.0732,0.2045,missing_pattern_freq|结算分|存款分,-0.3032|0.294|-0.292,近12个月收票金额,0.0613,核验,37.7,51.0,50.0,45.6,68.5,78.6
59032,0.83697631,1,风险提示,0.4232,高风险抽检,0.036,0.0976,0.2273,最新一期年报营收增长率|missing_pattern_freq|存款分,-0.4173|-0.3483|-0.2291,基础健康分,-0.0968,策略调整,30.3,73.7,50.0,39.8,67.4,47.6
59033,0.92841468,1,自动通过,0.0904,,0.0223,0.0156,0.0909,基础健康分|结算分|missing_pattern_freq,0.4544|0.3724|-0.2977,结算分,-0.0331,策略调整,45.2,30.7,50.0,94.0,85.2,14.0
59034,0.85083354,1,自动通过,0.2687,,0.0272,0.0326,0.3864,missing_pattern_freq|最新一期年报营收增长率|结算分,-0.3698|-0.3457|0.2213,存款我行占比,-0.0821,策略调整,28.7,75.5,50.0,32.8,61.0,57.9
59035,0.66991841,0,人工复核,0.4887,概率不确定,0.0469,0.0589,0.2955,结算分|存款我行占比|存款分,-0.6117|-0.2612|-0.2162,近12个月收票金额,-0.1711,核验,46.9,48.3,50.0,57.0,40.3,47.1
59036,0.94933306,1,自动通过,0.0517,,0.007,0.0204,0.0909,基础健康分|结算分|是否总行战略客户,0.2831|0.2607|0.2447,基础健康分,-0.0279,策略调整,78.1,62.0,50.0,87.9,100.0,20.0
59037,0.96091814,1,自动通过,0.0246,,0.0064,0.0037,0.1364,基础健康分|结算分|存款我行占比,0.2762|0.1993|0.1893,标签_近12个月开票金额,-0.0058,核验,60.7,77.7,50.0,97.5,73.5,63.2
59038,0.29870761,0,自动拒绝,0.277,,0.0512,0.0824,0.1591,结算分|存款我行占比|基础健康分,-0.8502|-0.4658|-0.4256,,0.0,,55.6,23.2,50.0,83.9,45.3,47.0
59039,0.94624126,1,自动通过,0.0851,,0.0092,0.0383,0.1591,结算分|基础健康分|存款我行占比,0.3018|0.249|0.1996,存款分,-0.033,策略调整,48.5,100.0,50.0,53.8,54.9,67.7
59040,0.88915998,1,自动通过,0.1138,,0.0114,0.0178,0.6591,结算分|小类_te|最新一期年报营收增长率,-0.4158|0.2038|-0.1933,结算分,0.0269,策略调整,56.3,78.4,50.0,50.2,62.5,91.8
59041,0.87340492,1,自动通过,0.2733,,0.0256,0.0724,0.1136,小类_te|存款分|基础健康分,-0.3034|-0.269|0.2204,销售归行率,0.0152,策略调整,53.8,68.7,50.0,100.0,74.7,75.2
59042,0.609466,0,人工复核,0.5179,概率不确定|模型分歧,0.0355,0.1906,0.1136,结算分|基础健康分|收款对手客户数,-0.7012|-0.5764|-0.4486,近12个月收票金额,-0.2061,核验,70.9,30.5,50.0,89.6,56.6,54.9
59043,0.91514003,1,自动通过,0.074,,0.0124,0.0246,0.1591,missing_pattern_freq|结算分|基础健康分,-0.2987|0.2701|0.2096,存款分,-0.0407,策略调整,30.6,66.3,50.0,64.7,45.0,80.6
59044,0.95530452,1,自动通过,0.0188,,0.0039,0.0046,0.0682,基础健康分|结算分|存款我行占比,0.2908|-0.2543|0.1769,销售归行率,-0.0174,策略调整,84.1,83.3,50.0,90.2,69.2,71.9
59045,0.91792821,1,自动通过,0.1287,,0.0245,0.0367,0.1136,结算分|存款我行占比|missing_pattern_freq,0.2119|0.1538|-0.1167,近12个月收票金额,-0.0122,核验,63.6,85.2,50.0,65.0,42.7,66.1
59046,0.86505768,1,自动通过,0.1572,,0.0131,0.0075,0.25,存款分|missing_pattern_freq|存款我行占比,-0.3245|-0.2474|0.1251,存款我行占比,-0.0357,策略调整,42.5,72.0,50.0,52.9,77.6,68.4
59047,0.78457579,1,人工复核,0.5351,概率不确定,0.0433,0.08,0.1364,基础健康分|missing_pattern_freq|结算分,-0.5791|-0.3091|0.3014,存款我行占比,-0.1157,策略调整,38.3,79.9,50.0,36.3,55.8,55.9
59048,0.93748885,1,自动通过,0.0861,,0.016,0.0254,0.1591,missing_pattern_freq|结算分|收款对手客户数,-0.3291|0.2257|-0.1879,近12个月收票金额,-0.0443,核验,27.3,49.7,50.0,100.0,66.3,44.8
59049,0.81360578,1,风险提示,0.3959,高风险抽检,0.0402,0.0364,0.1591,存款分|missing_pattern_freq|结算分,-0.264|-0.2543|0.2429,存款我行占比,-0.0923,策略调整,41.9,50.6,50.0,41.2,59.4,52.5
59050,0.89696939,1,自动通过,0.1652,,0.0255,0.0355,0.0455,基础健康分|存款分|结算分,0.4782|-0.4473|0.3924,存款我行占比,0.0581,策略调整,80.8,57.8,50.0,81.3,62.1,58.1
59051,0.93372389,1,自动通过,0.0732,,0.017,0.0147,0.1136,基础健康分|结算分|纳税总额排名_按市_值,-0.5132|0.3262|0.2116,最新一期年报资产合计,-0.0686,核验,83.4,58.1,50.0,77.1,100.0,58.6
59052,0.30246068,0,自动拒绝,0.18,,0.0471,0.0257,0.1136,结算分|存款我行占比|基础健康分,-0.8522|-0.4749|0.4289,,0.0,,51.6,0.0,50.0,3.7,31.1,50.1
59053,0.93939676,1,自动通过,0.032,,0.0082,0.005,0.0682,小类_te|存款我行占比|结算分,0.3086|-0.3051|0.2892,存款我行占比,0.0207,策略调整,85.5,78.8,50.0,72.7,62.9,47.8
59054,0.92851848,1,自动通过,0.0706,,0.0119,0.0232,0.0682,基础健康分|结算分|存款我行占比,-0.6762|0.2843|0.1891,存款分,-0.0671,策略调整,87.8,50.5,50.0,80.7,100.0,79.5
59055,0.66075547,0,自动拒绝,0.4332,,0.0428,0.0435,0.1818,最新一期年报财务费用除以刚性负债|结算分|基础健康分,-0.4225|-0.4187|0.3755,存款分,0.057,策略调整,34.6,79.7,50.0,7.1,71.5,61.3
59056,0.9508763,1,自动通过,0.0311,,0.0082,0.0042,0.0455,结算分|小类_te|职工人数,0.2638|0.1773|-0.1362,基础健康分,0.0169,策略调整,63.6,76.1,50.0,83.9,60.7,33.7
59057,0.80215484,1,人工复核,0.4648,概率不确定,0.0255,0.0946,0.0909,结算分|收款对手客户数|存款我行占比,-0.7721|-0.4847|-0.4316,近12个月收票金额,-0.1847,核验,76.4,34.6,50.0,75.5,68.1,51.1
59058,0.79988486,1,风险提示,0.384,高风险抽检,0.0261,0.0363,0.1818,结算分|存款我行占比|基础健康分,-0.6344|-0.3599|0.3443,近12个月收票金额,-0.1379,核验,49.6,58.3,50.0,84.1,67.8,53.0
59059,0.94579362,1,自动通过,0.0475,,0.0127,0.0062,0.0455,基础健康分|结算分|存款分,0.3563|0.3292|-0.2083,基础健康分,-0.0152,策略调整,83.6,59.7,50.0,80.5,59.8,55.5
59060,0.57435483,0,自动拒绝,0.187,,0.0322,0.0286,0.1818,结算分|基础健康分|收款对手客户数,-0.7539|0.4934|-0.4316,结算分,0.1763,策略调整,53.4,8.3,50.0,69.8,63.9,51.6
59061,0.96366511,1,自动通过,0.0478,,0.0079,0.0161,0.0909,基础健康分|结算分|missing_pattern_freq,0.6018|0.2408|-0.1829,基础健康分,-0.0193,策略调整,57.4,57.4,50.0,90.7,100.0,60.2
59062,0.89211099,1,自动通过,0.1418,,0.0211,0.0214,0.1364,结算分|是否总行战略客户|小类_te,-0.3752|0.2495|0.2489,结算分,0.0621,策略调整,60.4,71.1,50.0,73.2,100.0,58.4
59063,0.79205641,1,风险提示,0.4084,高风险抽检,0.0265,0.0401,0.1364,结算分|基础健康分|存款分,-0.4382|0.3978|-0.386,结算分,0.1096,策略调整,47.1,72.5,50.0,59.6,51.6,62.4
59064,0.87016326,1,自动通过,0.2176,,0.0236,0.0345,0.2045,最新一期年报营收增长率|结算分|missing_pattern_freq,-0.3754|-0.3489|-0.2979,基础健康分,0.0218,策略调整,40.5,60.7,50.0,48.7,82.3,63.0
59065,0.94813676,1,自动通过,0.0619,,0.0076,0.026,0.0909,基础健康分|结算分|存款我行占比,0.6225|0.3605|-0.2179,存款我行占比,0.0183,策略调整,62.6,61.6,50.0,94.3,61.0,74.8
59066,0.94621563,1,自动通过,0.0444,,0.0096,0.0104,0.0455,基础健康分|结算分|最新一期年报财务费用除以刚性负债,0.5526|0.3896|-0.2035,存款分,-0.0708,策略调整,87.3,42.2,50.0,46.5,55.7,59.6
59067,0.98387074,1,自动通过,0.0175,,0.0025,0.0067,0.0909,基础健康分|结算分|存款我行占比,0.2588|0.2542|0.1997,,0.0,,82.6,75.7,50.0,100.0,91.7,67.1
59068,0.71868512,0,人工复核,0.591,概率不确定,0.0395,0.0695,0.1136,收款对手客户数|基础健康分|结算分,-0.4792|0.3514|-0.3476,结算分,0.0944,策略调整,62.8,7.2,50.0,94.9,60.9,59.8
59069,0.68966782,0,人工复核,0.5702,概率不确定|模型分歧,0.034,0.1097,0.1591,基础健康分|收款对手客户数|存款我行占比,-0.6257|-0.6034|-0.3443,基础健康分,0.2071,策略调整,58.1,15.9,50.0,100.0,76.7,47.4
59070,0.95687357,1,自动通过,0.0371,,0.0069,0.011,0.0227,基础健康分|结算分|存款分,0.5138|0.3432|-0.3392,基础健康分,-0.0162,策略调整,87.7,64.5,50.0,100.0,60.8,42.3
59071,0.65021048,0,人工复核,0.6404,概率不确定|模型分歧|资料不足,0.0416,0.1997,0.7273,结算分|missing_pattern_freq|存款我行占比,-0.3985|-0.1995|0.1914,基础健康分,0.1104,策略调整,53.1,50.4,50.0,58.2,45.2,100.0
59072,0.88213911,1,自动通过,0.2206,,0.025,0.0514,0.5682,注册时长|结算分|小类_te,0.518|-0.5129|0.2261,基础健康分,0.0632,策略调整,45.9,56.9,50.0,92.2,60.9,65.4
59073,0.93745868,1,自动通过,0.0814,,0.013,0.0282,0.0909,基础健康分|结算分|missing_pattern_freq,0.5401|0.3726|-0.202,近12个月收票金额,0.0242,核验,54.3,50.7,50.0,86.2,62.4,84.4
59074,0.48434217,0,自动拒绝,0.3016,,0.0417,0.1177,0.25,结算分|基础健康分|存款我行占比,-0.6698|-0.4916|-0.2819,基础健康分,0.1247,策略调整,50.5,28.4,50.0,100.0,44.7,49.0
59075,0.87373353,1,自动通过,0.2524,,0.0266,0.0569,0.1818,基础健康分|结算分|missing_pattern_freq,-0.4954|0.3007|-0.2036,销售归行率,0.0335,策略调整,51.1,70.4,50.0,69.7,63.2,64.5
59076,0.7591259,1,人工复核,0.5617,概率不确定,0.0498,0.0469,0.0455,基础健康分|存款分|结算分,-0.7575|-0.3374|-0.1544,基础健康分,0.1119,策略调整,77.0,60.9,50.0,74.6,48.0,76.6
59077,0.73504491,1,人工复核,0.7904,概率不确定|模型分歧,0.0592,0.145,0.3636,基础健康分|missing_pattern_freq|最新一期年报营收增长率,-0.3336|-0.2892|-0.2666,基础健康分,-0.1325,策略调整,41.5,49.8,50.0,32.4,63.9,79.2
59078,0.92588548,1,自动通过,0.0596,,0.0134,0.013,0.4545,结算分|基础健康分|小类_te,0.3441|-0.2713|-0.1357,基础健康分,0.021,策略调整,68.0,73.6,50.0,83.3,58.7,71.3
59079,0.95279267,1,自动通过,0.054,,0.0081,0.0198,0.0455,结算分|基础健康分|标签_近12个月开票金额,0.3144|0.2936|0.1577,存款我行占比,0.0202,策略调整,82.3,82.7,50.0,76.3,60.1,71.7
59080,0.9112961,1,自动通过,0.0917,,0.0217,0.0152,0.1136,最新一期年报营收增长率|missing_pattern_freq|结算分,-0.428|-0.2601|0.1596,存款分,-0.0343,策略调整,48.1,63.9,50.0,78.7,70.6,38.7
59081,0.83937897,1,自动通过,0.2656,,0.0242,0.0195,0.2045,基础健康分|missing_pattern_freq|是否总行战略客户,0.4214|-0.3568|0.2924,近12个月收票金额,0.044,核验,27.0,47.3,50.0,31.1,100.0,64.0
59082,0.9516153,1,自动通过,0.0286,,0.0061,0.0069,0.4318,基础健康分|结算分|存款我行占比,-0.401|0.2473|0.1818,存款分,-0.0153,策略调整,64.1,77.4,50.0,89.8,59.7,100.0
59083,0.80694055,1,人工复核,0.4706,概率不确定,0.0316,0.0934,0.2727,最新一期年报营收增长率|missing_pattern_freq|结算分,-0.3769|-0.3467|0.2324,结算分,-0.0652,策略调整,33.3,53.3,50.0,15.1,60.2,50.5
59084,0.94182303,1,自动通过,0.0517,,0.0101,0.0143,0.0455,结算分|最新一期年报存货周转率|最新一期年报财务费用除以刚性负债,0.2926|0.1555|-0.1517,基础健康分,0.0275,策略调整,88.2,71.6,50.0,86.8,58.0,54.3
59085,0.75287885,1,人工复核,0.5794,概率不确定,0.0389,0.0713,0.25,基础健康分|最新一期年报营收增长率|missing_pattern_freq,-0.4992|-0.3474|-0.3127,基础健康分,0.0544,策略调整,38.1,80.2,50.0,4.3,78.9,52.0
59086,0.80121901,1,风险提示,0.3997,高风险抽检,0.0366,0.0277,0.25,基础健康分|最新一期年报营收增长率|missing_pattern_freq,-0.374|-0.3044|-0.2505,销售归行率,0.0642,策略调整,45.6,66.4,50.0,47.8,81.9,66.0
59087,0.7002101,0,人工复核,0.7066,概率不确定|模型分歧,0.0596,0.1337,0.2273,基础健康分|missing_pattern_freq|存款分,-0.8046|-0.3613|-0.2735,近12个月收票金额,-0.1703,核验,29.3,71.5,50.0,30.1,67.1,83.4
59088,0.63635656,0,人工复核,0.4818,概率不确定|模型分歧,0.0466,0.1046,0.0682,结算分|存款我行占比|基础健康分,-0.8|-0.2954|-0.2762,结算分,0.2083,策略调整,70.4,81.0,50.0,79.2,53.6,44.9
59089,0.87443113,1,自动通过,0.1862,,0.0167,0.0336,0.2045,missing_pattern_freq|结算分|存款我行占比,-0.2749|0.2595|0.1812,存款分,-0.1147,策略调整,37.4,50.6,50.0,43.6,78.5,81.1
59090,0.69456821,0,人工复核,0.5121,概率不确定,0.0384,0.0549,0.2273,结算分|存款我行占比|基础健康分,-0.6807|-0.408|-0.3389,近12个月收票金额,-0.1584,核验,59.1,93.7,50.0,46.3,63.3,61.3
59091,0.62363797,0,自动拒绝,0.4134,,0.0413,0.0883,0.5455,结算分|存款我行占比|行业排序值,-0.4943|-0.2912|0.2543,存款我行占比,0.154,策略调整,58.7,49.4,50.0,46.9,52.0,68.0
59092,0.79536447,1,人工复核,0.465,概率不确定,0.0442,0.0473,0.3636,结算分|收款对手客户数|最新一期年报营收增长率,-0.4991|-0.3799|-0.2254,存款我行占比,-0.1129,策略调整,57.3,36.8,50.0,63.4,62.8,37.0
59093,0.71837214,0,人工复核,0.6097,概率不确定,0.0357,0.0901,0.0455,结算分|基础健康分|存款我行占比,-0.7511|0.572|-0.3699,结算分,0.2,策略调整,83.1,40.7,50.0,33.2,41.1,53.5
59094,0.67381062,0,人工复核,0.5464,概率不确定,0.0513,0.0826,0.1591,基础健康分|missing_pattern_freq|存款分,-0.5147|-0.3022|-0.2982,基础健康分,0.1208,策略调整,36.9,46.6,50.0,82.2,70.9,83.0
59095,0.78373376,1,风险提示,0.4361,高风险抽检,0.0417,0.0157,0.2045,missing_pattern_freq|最新一期年报营收增长率|存款我行占比,-0.4171|-0.4073|0.2269,存款我行占比,-0.1932,策略调整,28.2,52.0,50.0,0.0,62.0,80.2
59096,0.71512717,0,人工复核,0.5252,概率不确定|资料不足,0.0377,0.0345,0.75,结算分|小类_te|missing_pattern_freq,-0.3971|-0.3045|-0.2163,职工人数,-0.0902,核验,50.2,49.0,50.0,58.2,54.9,99.6
59097,0.93270491,1,自动通过,0.09,,0.0145,0.031,0.1591,基础健康分|结算分|missing_pattern_freq,0.6131|0.2951|-0.2233,基础健康分,-0.0191,策略调整,46.4,61.2,50.0,84.3,68.4,46.6
59098,0.85545896,1,自动通过,0.2316,,0.0182,0.0328,0.1818,基础健康分|missing_pattern_freq|存款分,-0.5092|-0.3248|0.2689,基础健康分,0.0784,策略调整,32.6,62.9,50.0,43.7,81.2,52.7
59099,0.81133291,1,风险提示,0.4366,高风险抽检,0.0438,0.0528,0.25,基础健康分|结算分|存款分,-0.4361|-0.2761|-0.2484,基础健康分,0.0529,策略调整,48.3,80.3,50.0,43.6,100.0,60.8
59100,0.9490374,1,自动通过,0.0298,,0.0094,0.001,0.0909,最新一期年报资产合计|职工人数|基础健康分,0.3852|0.3284|-0.3188,职工人数,-0.0447,核验,81.7,67.3,50.0,100.0,47.8,100.0
59101,0.85550546,1,自动通过,0.3298,,0.0279,0.0789,0.3864,missing_pattern_freq|最新一期年报营收增长率|小类_te,-0.4075|-0.3217|-0.2942,存款分,-0.0569,策略调整,24.9,66.1,50.0,34.2,95.8,37.9
59102,0.89211256,1,自动通过,0.1774,,0.0236,0.04,0.1591,基础健康分|结算分|小类_te,-0.5434|-0.3962|0.2172,基础健康分,0.056,策略调整,53.9,72.5,50.0,100.0,64.6,52.9
59103,0.96460734,1,自动通过,0.0268,,0.0068,0.0043,0.0227,基础健康分|结算分|存款分,0.61|0.3566|-0.2479,最新一期年报资产合计,0.0135,核验,85.8,57.1,50.0,96.3,65.9,56.0
59104,0.91771768,1,自动通过,0.1247,,0.0262,0.0308,0.1136,结算分|missing_pattern_freq|基础健康分,0.3097|-0.1776|0.1393,存款分,-0.0401,策略调整,55.7,56.0,50.0,63.9,47.2,56.3
59105,0.97207174,1,自动通过,0.0191,,0.0035,0.0058,0.1136,基础健康分|结算分|存款我行占比,0.3161|0.2456|0.1785,存款我行占比,-0.0081,策略调整,66.8,75.1,50.0,88.3,73.9,69.1
59106,0.77084445,1,人工复核,0.6049,概率不确定,0.0619,0.0689,0.1136,结算分|存款我行占比|存款分,-0.4716|-0.4167|-0.3109,近12个月收票金额,-0.1159,核验,68.0,95.1,50.0,22.3,53.0,40.1
59107,0.87463061,1,自动通过,0.2233,,0.0251,0.0418,0.3182,最新一期年报营收增长率|missing_pattern_freq|销售归行率,-0.4071|-0.3218|-0.1896,最新一期年报经营活动产生的现金流量净额,-0.0535,策略调整,38.0,100.0,50.0,37.4,75.0,47.9
59108,0.95613129,1,自动通过,0.0507,,0.0092,0.0155,0.1364,结算分|基础健康分|标签_近12个月开票金额,0.3392|0.2723|0.2335,标签_近12个月开票金额,-0.0271,核验,74.3,85.8,50.0,64.6,46.4,33.9
59109,0.94297443,1,自动通过,0.0871,,0.0104,0.0373,0.1136,结算分|missing_pattern_freq|基础健康分,0.2794|-0.2597|0.2417,存款分,-0.0229,策略调整,49.9,64.9,50.0,89.6,51.5,58.8
59110,0.84280607,1,自动通过,0.2974,,0.0195,0.0553,0.2273,missing_pattern_freq|近12个月代发金额值|存款我行占比,-0.3599|-0.2023|-0.1966,近12个月收票金额,-0.1156,核验,30.3,39.7,50.0,87.0,48.6,56.9
59111,0.91701905,1,自动通过,0.1056,,0.0185,0.0334,0.0682,结算分|存款我行占比|基础健康分,0.3338|-0.2694|0.265,存款我行占比,0.0554,策略调整,80.0,69.5,50.0,77.0,87.7,64.9
59112,0.76783337,1,人工复核,0.4578,概率不确定,0.0377,0.0148,0.3182,结算分|存款我行占比|missing_pattern_freq,-0.5983|-0.2021|-0.1875,近12个月收票金额,-0.0791,核验,50.3,54.3,50.0,100.0,52.4,70.5
59113,0.97902108,1,自动通过,0.0135,,0.0034,0.0021,0.0227,基础健康分|结算分|存款我行占比,0.6619|0.4114|0.1528,存款分,-0.025,策略调整,80.8,57.9,50.0,82.5,87.1,80.6
59114,0.25142376,0,自动拒绝,0.1504,,0.0356,0.0291,0.0909,基础健康分|结算分|存款我行占比,-0.6937|-0.6245|-0.4447,,0.0,,49.7,24.1,50.0,22.7,28.6,49.6
59115,0.91707059,1,自动通过,0.0947,,0.0201,0.023,0.1364,结算分|存款分|基础健康分,0.3066|-0.2416|0.2264,近12个月收票金额,-0.0719,核验,46.6,57.8,50.0,69.0,100.0,64.7
59116,0.54494562,0,自动拒绝,0.2118,,0.0607,0.0198,0.2045,结算分|基础健康分|存款我行占比,-0.7105|-0.5251|-0.3979,存款我行占比,0.2799,策略调整,52.2,58.9,50.0,86.3,69.4,65.2
59117,0.87693664,1,自动通过,0.1265,,0.0149,0.0012,0.1136,结算分|存款分|基础健康分,0.2981|-0.2836|0.2758,销售归行率,0.0374,策略调整,51.0,72.7,50.0,29.1,70.5,72.3
59118,0.46810903,0,自动拒绝,0.4412,,0.0568,0.1804,0.3636,结算分|基础健康分|存款我行占比,-0.6813|-0.4384|-0.3963,,0.0,,56.7,23.2,50.0,51.8,43.8,60.0
59119,0.94544103,1,自动通过,0.0661,,0.0145,0.0151,0.2045,结算分|missing_pattern_freq|小类_te,0.2896|-0.238|0.149,基础健康分,0.021,策略调整,46.3,69.4,50.0,72.4,64.9,92.2
59120,0.94868547,1,自动通过,0.0734,,0.0137,0.0215,0.1136,结算分|missing_pattern_freq|小类_te,0.3102|-0.1696|-0.1449,存款分,-0.0713,策略调整,56.1,77.2,50.0,90.1,67.1,52.6
59121,0.9428216,1,自动通过,0.0453,,0.0119,0.0065,0.0682,基础健康分|结算分|存款我行占比,0.3035|0.2865|0.1839,销售归行率,0.0343,策略调整,81.1,77.4,50.0,39.3,60.7,62.8
59122,0.69799468,0,人工复核,0.6025,概率不确定|模型分歧,0.034,0.1189,0.1818,存款我行占比|missing_pattern_freq|最新一期年报财务费用除以刚性负债,-0.2814|-0.2397|-0.2321,结算分,0.1477,策略调整,47.4,53.0,50.0,70.6,65.8,69.9
59123,0.91944154,1,自动通过,0.1299,,0.0253,0.0361,0.0682,存款分|结算分|存款我行占比,-0.3254|0.3214|-0.1904,存款我行占比,0.0282,策略调整,88.3,70.6,50.0,56.2,85.3,69.4
59124,0.92585909,1,自动通过,0.063,,0.0177,0.0066,0.4545,结算分|存款我行占比|近12个月收票金额,0.324|-0.2107|0.1035,基础健康分,0.0186,策略调整,67.4,77.6,50.0,82.9,56.5,61.7
59125,0.95314346,1,自动通过,0.0332,,0.0053,0.0116,0.0909,基础健康分|结算分|收款对手客户数,0.5849|0.3837|-0.1666,结算分,0.0154,策略调整,80.4,28.6,50.0,78.3,64.6,59.2
